id,event_id,date,last_seen,country,event_type,certainty,disinfo_subtype,info_class,info_type,threat_level,headline,summary,escalation_outcome,actors,platforms,spread,disinfo_confidence,detection_method,data_source,observation_count,status,content_observed,last_observation,source_urls,source_publishers,narrative_families
report_synthesis-020,report_synthesis-020,2025-01-01,2025-01-01,Kenya,POTENTIAL,Potential Disinformation,,INDICATED,DISINFO,,Trump-Gachagua doctored video,Doctored/deepfake video linking Trump and Gachagua. Political manipulation through video synthesis.,Political confusion and delegitimization,"[""['Video manipulator']""]","[""['Social media']""]",3,INDICATED,report_synthesis,Catalogue,0,active,False,,,Report synthesis,
ANNEX-020,ANNEX-020,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,,DISINFO,,Houthis have capability to strike US military base Camp Lemonnier in Djibouti,Houthis have capability to strike US military base Camp Lemonnier in Djibouti,,"['IRGC (Iran)', 'Houthis']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-024,ANNEX-024,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,,DISINFO,,Fake news domains being cited as legitimate sources in AI chatbot responses,Fake news domains being cited as legitimate sources in AI chatbot responses,,"['Pravda Network', 'Russian-backed operatives']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-025,ANNEX-025,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,,DISINFO,,Wagner Group achieved 70-80% mission success rate in Africa operations,Wagner Group achieved 70-80% mission success rate in Africa operations,,"['Wagner Group', 'Africa Corps']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-026,ANNEX-026,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,,DISINFO,,Syrian chemical weapons attacks are fake news,Syrian chemical weapons attacks are fake news,,"['RT', 'Sputnik Africa', 'Russian government']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-027,ANNEX-027,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,,DISINFO,,Ukrainian war crimes reports are fabricated,Ukrainian war crimes reports are fabricated,,"['RT', 'Sputnik Africa', 'Russian government']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-053,ANNEX-053,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,,DISINFO,,Russian-sponsored content targeting East African countries through Portal Kombat network,Russian-sponsored content targeting East African countries through Portal Kombat network,,"['Pravda Network', 'TigerWeb', 'Russia-linked editors']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
report_synthesis-022,report_synthesis-022,2025-01-01,2025-01-01,Regional,POTENTIAL,Potential Disinformation,,INDICATED,DISINFO,,Kiryandongo refugee camp violence,Violence and clashes in Kiryandongo refugee camp. Cross-border refugee population tensions and conflict escalation.,Internecine refugee violence,"[""['Refugee groups', 'Potentially armed actors']""]","[""['Camp networks']""]",3,INDICATED,report_synthesis,Catalogue,0,active,False,,,Report synthesis,
ANNEX-005,ANNEX-005,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Shirwac's surrender was coerced rather than voluntary,Shirwac's surrender was coerced rather than voluntary,,['ISIS-Somalia'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-007,ANNEX-007,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,ISIS-Somalia battlefield victories and territorial control,ISIS-Somalia battlefield victories and territorial control,,['Islamic State Somalia'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-008,ANNEX-008,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,150+ government casualties during Operation Ramadan,150+ government casualties during Operation Ramadan,,['Shahada News Agency'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-009,ANNEX-009,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Somalia is a viable territory for Islamic State territorial consolidation,Somalia is a viable territory for Islamic State territorial consolidation,,"['IS-Somalia Province', 'Islamic State Central Media']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-010,ANNEX-010,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Somalia offers opportunity for hijra (migration to jihad territory),Somalia offers opportunity for hijra (migration to jihad territory),,['IS-Somalia Province'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-012,ANNEX-012,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Ethiopian airstrikes killed civilians including mothers and children in El Ba'ad,Ethiopian airstrikes killed civilians including mothers and children in El Ba'ad,,"['Al-Shabaab', 'Shahada News Agency']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-013,ANNEX-013,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Ethiopian strikes constitute foreign aggression against Muslims,Ethiopian strikes constitute foreign aggression against Muslims,,['Al-Shabaab sympathizers'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-014,ANNEX-014,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Al-Shabaab can penetrate any soft target and eliminate anti-AS community leaders,Al-Shabaab can penetrate any soft target and eliminate anti-AS community leaders,,"['Al-Shabaab', 'Shahada News Agency']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-018,ANNEX-018,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Somalia is the new ideal sanctuary and destination for foreign jihadi fighters,Somalia is the new ideal sanctuary and destination for foreign jihadi fighters,,"['Islamic State Central Media', 'IS-Somalia Province']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-019,ANNEX-019,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,ISIS territorial gains in Puntland and central Somalia represent divine validation of tamkin consolidation strategy,ISIS territorial gains in Puntland and central Somalia represent divine validation of tamkin consolidation strategy,,['IS-Somalia Province'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-023,ANNEX-023,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Al-Shabaab operates legitimate Islamic governance and judicial system,Al-Shabaab operates legitimate Islamic governance and judicial system,,"['Al-Shabaab', 'Shahada News Agency']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-030,ANNEX-030,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Bariire casualty figures are fabricated by government/AUSSOM,Bariire casualty figures are fabricated by government/AUSSOM,,['Al-Shabaab'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-031,ANNEX-031,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Major military victory at Bariire with 100+ militants killed,Major military victory at Bariire with 100+ militants killed,,"['Somali National Army', 'AUSSOM']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-032,ANNEX-032,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,AQAP providing humanitarian aid to Gaza residents,AQAP providing humanitarian aid to Gaza residents,,"['Al-Shabaab', 'AQAP', 'Shahada News Agency']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-033,ANNEX-033,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Somali government is an apostate state oppressing Muslims,Somali government is an apostate state oppressing Muslims,,['Al-Shabaab'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-034,ANNEX-034,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,"US, UK, Israel, UAE and 17-19 other countries finalizing Somaliland recognition to be announced November 2025","US, UK, Israel, UAE and 17-19 other countries finalizing Somaliland recognition to be announced November 2025",,"['AI-generated accounts', 'MiddleEast24', 'Visegrad24 network']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-039,ANNEX-039,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Ukrainian UN pilot is a prisoner of war rather than hostage,Ukrainian UN pilot is a prisoner of war rather than hostage,,['Al-Shabaab'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-040,ANNEX-040,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Israel seeking Red Sea military position through Somaliland recognition,Israel seeking Red Sea military position through Somaliland recognition,,['Somalia Federal Government'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-041,ANNEX-041,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Secret partition plots between Israel and Somaliland,Secret partition plots between Israel and Somaliland,,['Pro-Somalia state media'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-046,ANNEX-046,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Al-Shabaab propaganda praising attacks on Somali intelligence,Al-Shabaab propaganda praising attacks on Somali intelligence,,"['Al-Shabaab', 'Mahad Karate']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-047,ANNEX-047,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Urging young Somalis to join al-Shabaab,Urging young Somalis to join al-Shabaab,,"['Al-Shabaab', 'Mahad Karate']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-059,ANNEX-059,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Similarities between Turkish analyst and Manjaniq Media (ISIS-linked),Similarities between Turkish analyst and Manjaniq Media (ISIS-linked),,['@CirkaNews'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-062,ANNEX-062,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,"Al-Shabaab bombed a hotel in Kismayo killing at least 3 people, as reported by Reuters","Al-Shabaab bombed a hotel in Kismayo killing at least 3 people, as reported by Reuters",,"['@grok', '@hirad63', '@Sooreyare', '@war_doon', '@Warfidiye']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-064,ANNEX-064,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,Al-Shabaab conducted successful mortar attacks on Xalane military compound in Mogadishu,Al-Shabaab conducted successful mortar attacks on Xalane military compound in Mogadishu,,"['Calamada', 'al-Shabaab']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-065,ANNEX-065,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,,DISINFO,,"Al-Shabaab conducted attacks near Dhuusamareeb and other locations in Galgaduud, Gedo, and Middle Shabelle","Al-Shabaab conducted attacks near Dhuusamareeb and other locations in Galgaduud, Gedo, and Middle Shabelle",,"['Somalimemo', 'al-Shabaab', 'Abu-Muscab']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
report_synthesis-014,report_synthesis-014,2025-01-01,2025-01-01,Somalia,POTENTIAL,Potential Disinformation,,INDICATED,DISINFO,,Eelay-Hariin Bay region conflict,Conflict in Bay region triggered South West State authority response with vows of accountability. Part of escalation pattern of clan-framed conflicts.,State military response activation,"[""['Clan groups in Eelay-Hariin', 'South West State authority']""]","[""['Clan networks']""]",3,INDICATED,report_synthesis,Catalogue,0,active,False,,,Report synthesis - Somalia section,
ANNEX-003,ANNEX-003,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,South Sudanese civilians killed by Sudanese Armed Forces and allied militias in Wad Madani,South Sudanese civilians killed by Sudanese Armed Forces and allied militias in Wad Madani,,['South Sudanese youth/mobs'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-006,ANNEX-006,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,SSPDF claims SPLA-IO launched large-scale offensive justifying airstrikes,SSPDF claims SPLA-IO launched large-scale offensive justifying airstrikes,,['SSPDF'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-015,ANNEX-015,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,Civilians in military zones can be lawfully targeted by government forces,Civilians in military zones can be lawfully targeted by government forces,,"['Information Minister Michael Makuei Lueth', 'SSPDF']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-045,ANNEX-045,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,SPLA-IO troops instructed to advance to Juba and dismantle anti-peace regime,SPLA-IO troops instructed to advance to Juba and dismantle anti-peace regime,,"['SPLA-IO', 'Wisley Welebe Samson']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-048,ANNEX-048,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,Military orders to spare no civilian lives including elderly and children,Military orders to spare no civilian lives including elderly and children,,"['Johnson Olony', 'SSPDF']",[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-049,ANNEX-049,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,"Orders to destroy civilian homes, livestock, and property","Orders to destroy civilian homes, livestock, and property",,['Johnson Olony'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
ANNEX-052,ANNEX-052,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,,DISINFO,,Disputed ethnic attribution of Ruweng massacre perpetrators,Disputed ethnic attribution of Ruweng massacre perpetrators,,['Unidentified armed men'],[],3,LOW,annex_claims,Monitoring Annex,0,active,False,,,,
report_synthesis-017,report_synthesis-017,2025-01-01,2025-01-01,South Sudan,POTENTIAL,Potential Disinformation,,INDICATED,DISINFO,,Nasir military occupation and sexual violence narratives,"Military narratives framing women as ""rewards of war"" and sexual violence as military benefit. AI-generated and real content conflated to normalize violence.","Sexual violence normalization, recruitment justification","[""['Military actors', 'Content creators amplifying violence narratives']""]","[""['Social media', 'Diaspora networks']""]",3,INDICATED,report_synthesis,Catalogue,0,active,False,,,Report synthesis - South Sudan section,
